-0.00591365,-0.0505134,1.04909
0.21447,0.0762957,0.899483
-0.145456,-0.0885326,0.752259
0.02338,0.0106674,1.0039
-0.108872,0.0611746,0.802362
0.0388809,-0.157602,1.05368
0.0386592,-0.161057,1.04853
0.181376,0.028148,0.940103
0.192898,0.0733306,0.930688
0.0872475,0.0429004,1.01251
0.095054,0.0886269,1.00601
-0.0583953,0.039063,0.857791
0.023694,0.00363517,1.00407
0.0958614,0.21617,1.04535
0.0887016,0.214537,1.0434
-0.262991,0.120845,1.0243
0.275134,0.0885993,0.84065
0.0654349,0.0791063,1.00967
0.263441,0.0314172,0.838734
-0.024575,0.175796,0.912277
-0.0496278,0.0457175,0.869472
-0.0633858,0.0777481,0.858036
-0.0907937,0.0736667,0.825516
-0.0658801,0.060319,0.852866
-0.145617,0.0318787,0.76444
-0.155485,0.114736,0.731558
-0.0774434,0.0767251,0.849644
0.0770951,-0.0992697,1.04804
0.0729667,-0.101044,1.03475
-0.139668,-0.0903096,0.757313
-0.138892,0.0338443,0.768436
-0.107544,0.0232494,0.802211
-0.122263,0.0486275,0.788134
-0.115351,0.057854,0.79773
-0.166909,0.0845726,0.359989
-0.14551,0.0725326,0.309669
0.134861,-0.312359,0.931963
0.0449397,-0.0444539,1.05746
0.00948991,-0.0606863,1.05665
0.0153993,-0.0717036,1.06764
0.0922956,-0.0555357,1.04988
0.092334,-0.0818731,1.0423
0.00214317,-0.0162455,1.00208
-0.00395369,-0.0205357,1.03076
0.113461,-0.00839422,1.09935
0.0555872,-0.12264,1.04457
0.0316705,-0.148508,1.03827
0.0548559,-0.137376,1.04803
0.0240342,-0.158764,1.05634
0.0449399,-0.164008,1.05369
0.0566223,-0.164073,1.05633
0.0588905,-0.170147,1.05918
0.0983713,-0.133888,1.0409
-0.151406,-0.066985,0.751134
-0.127754,-0.0773501,0.771629
-0.122703,-0.0689298,0.776632
-0.123075,-0.102542,0.776658
-0.139234,-0.0952732,0.755298
-0.106145,-0.101323,0.771809
-0.106085,-0.076231,0.78726
-0.137213,-0.0582056,0.76577
0.302573,-0.0891179,0.874335
0.238563,-0.0764942,0.873341
0.292143,-0.00740995,0.809382
0.249587,-0.0465098,0.855337
-0.156327,-0.14776,0.734582
-0.257127,0.231517,0.975924
0.146138,0.0424058,1.06738
0.0912908,-0.0636258,1.04665
-0.0593546,0.0266723,0.853829
0.128779,0.219013,1.09216
0.066567,-0.106848,1.08258
-0.449284,0.192368,1.06997
0.0511656,0.00438892,1.00747
-0.177467,0.0834203,0.381324
-0.0753673,0.0710375,0.84519
-0.127028,-0.0840687,0.77771
0.128014,-0.0430399,1.05559
-0.256824,-0.0233558,1.01157
-0.13371,-0.0968228,0.768931
-0.0471162,0.0719655,0.877908
0.0197743,-0.0502267,1.05475
0.0342861,0.186258,1.06842
0.124556,-0.305921,0.918566
-0.103285,0.0616282,0.811724
-0.0828754,0.0790825,0.836922
0.0812946,-0.0750253,1.04627
0.0506726,-0.158885,1.05768
0.0474386,-0.0250106,1.05887
0.0530913,-0.0369453,1.05414
0.0925673,-0.0484721,1.04918
-0.0467456,0.225278,0.892164
-0.14962,0.0269004,0.760425
-0.151144,0.0359229,0.711655
-0.269746,0.167549,0.966668
-0.255895,0.154128,0.971079
0.0852273,0.0689744,1.00436
0.0886079,0.0197472,1.00815
0.0973975,0.015251,1.01648
0.0246729,0.0438617,1.00681
0.211658,0.085145,0.899309
0.0874662,0.108384,0.990326
0.0739049,0.108366,1.00192
-0.00112443,0.0977694,1.01031
0.00123029,0.0765094,1.01036
-0.128524,0.041889,0.776729
0.132926,-0.308337,0.928187
0.192782,0.0778464,0.934653
-0.131228,0.0494991,0.778715
-0.145252,0.0751348,0.311892
-0.0273168,0.0195637,0.890026
-0.0648812,0.0192768,0.848301
-0.0713445,0.0194561,0.842324
-0.0642606,0.0396232,0.85121
-0.0228446,0.204099,0.963331
0.135585,-0.300965,0.855568
0.238932,-0.262924,0.76672
0.0145473,-0.166649,1.03299
0.276603,-0.0341619,0.827212
-0.390456,-0.115346,1.07632
-0.015361,-0.0596766,0.90574
-0.101191,-0.0738348,0.796555
-0.0205485,0.103963,0.917892
0.0409076,-0.11907,1.03156
0.0941296,0.0632543,1.01069
0.155902,0.114049,1.03464
-0.119139,0.0322818,0.791298
0.218163,0.0784649,0.891571
-0.142904,0.0348054,0.777695
0.201436,0.0771894,0.913003
0.218181,-0.0469587,0.890801
0.0105188,-0.144658,1.07372
0.219866,-0.0476104,0.900347
0.23793,0.0634599,0.879844
-0.10829,0.0477896,0.805146
-0.165356,0.110331,0.769965
-0.110348,0.222277,0.819778
-0.0860972,0.223105,0.846948
-0.11676,0.0636193,0.795406
0.0883738,0.0319912,1.01166
-0.120505,0.0821541,0.793243
-0.0228165,0.182652,0.960513
-0.506161,-0.0785318,1.02274
0.349924,0.0238118,0.458773
-0.369615,-0.376496,1.03172
0.35515,0.0994035,0.714715
0.0064837,0.172381,0.432668
0.0636114,0.162386,0.352374
-0.208977,-0.23844,0.567537
0.326378,0.170698,0.36625
0.3138,0.136047,0.422764
-0.350291,-0.503652,1.0754
-0.376562,-0.373524,1.08866
-0.54967,-0.0755393,1.02972
-0.229066,-0.261572,0.463164
0.263109,-0.131266,0.0984421
0.0547353,0.124809,1.0293
-0.216417,-0.275268,0.502944
0.308723,0.14954,0.410347
-0.134795,0.159742,0.334171
-0.151553,0.163959,0.355537
-0.126509,-0.279328,0.503012
-0.156895,-0.287829,0.548934
0.0995519,0.175531,0.315796
0.217666,-0.25596,0.338404
-0.196511,-0.265545,0.437585
-0.671209,-0.194177,1.12376
0.399747,-0.276154,0.393549
0.540475,-0.316779,0.744457
0.336153,0.0603171,0.749218
0.252055,0.0507382,0.856763
0.264579,0.0626118,0.845387
0.456386,0.187298,1.10088
0.250045,0.0335307,0.858165
0.512063,-0.00544631,0.817841
0.193947,0.0816205,0.942076
0.244958,-0.108467,0.868341
0.192626,0.0662235,0.925436
0.513062,-0.012011,0.86457
0.268581,-0.0291334,0.836252
0.363206,0.103432,0.725438
0.474728,0.214313,1.06987
0.252095,-0.0900579,0.842746
0.480206,0.232945,1.04134
